Tolerance:,109.00 ppm,,First Scan:,1,,Last Scan:,14323,Ref. Mass:,86.104507,,,,,,,,,,,,,,,,,,,,,,,
,,,Threshold:,1,,Compound Name:,,,,,,,,,,,,,,Calibration:,,,,,,,,,,,,
,Measured Mass:,Ret. Time:,Scan Number:,Deviation [ppm]:,Deviation [mmu]:,Abs. Intensity:,Rel. Intensity:,TIC:,IT [ms]:,TIC*IT:,Elapsed scan time [ms]:,Target:,FT Resolution:,RF [V]:,Lockmass correction [ppm]:,Lockmass #1 [m/z]:,Lockmass #2 [m/z]:,Lockmass #3 [m/z]:,Number of Packets:,A,B,C,Vt,Mode,Peak Noise,Peak Flags,Peak Resolution,Peak Baseline,Ion Injection Time (ms):,Max. Ion Time (ms):,Repeller Voltage (V),CI reagent gas port:
,86.104431,5.91,95,-0.89,-0.08,4227,5.66,480462,472.282,226914,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,53.42,------,208802,-0.25,472.28,3000,8.61,None
,86.104431,5.92,96,-0.89,-0.08,4847,6.47,475555,464.922,221096,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,55.42,------,206002,-0.29,464.92,3000,8.61,None
,86.104454,5.93,97,-0.62,-0.05,5575,7.73,469358,470.144,220666,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,53.68,------,207702,-0.68,470.14,3000,8.61,None
,86.104439,5.93,98,-0.8,-0.07,4762,6.43,475508,474.44,225600,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,51.51,------,208902,-1.14,474.44,3000,8.61,None
,86.104424,5.94,99,-0.97,-0.08,4684,6.36,466840,466.942,217987,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,53.91,------,204802,-0.32,466.94,3000,8.61,None
,86.104446,5.95,100,-0.71,-0.06,5423,7.56,457574,467.025,213699,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,54.06,------,206102,-0.05,467.03,3000,8.61,None
,86.104454,5.96,101,-0.62,-0.05,5007,6.78,473966,480.141,227570,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,55.52,------,210402,-0.18,480.14,3000,8.61,None
,86.104469,5.97,102,-0.44,-0.04,4146,6.07,430352,468.079,201439,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,52.46,------,206902,-0.11,468.08,3000,8.61,None
,86.104439,5.98,103,-0.8,-0.07,5007,6.86,470359,512.219,240926,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,49.22,------,211902,-0.09,512.22,3000,8.61,None
,86.104416,5.99,104,-1.06,-0.09,5184,6.89,477552,474.662,226676,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,51.8,------,210302,-0.26,474.66,3000,8.61,None
,86.104424,5.99,105,-0.97,-0.08,5097,6.49,483353,465.375,224940,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,54.34,------,206802,-0.71,465.38,3000,8.61,None
,86.104439,6,106,-0.8,-0.07,5389,7.35,456304,462.038,210830,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,52.45,------,209902,-0.48,462.04,3000,8.61,None
,86.104469,6.01,107,-0.44,-0.04,3999,5.7,435743,487.174,212283,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,49.77,------,203402,-0.39,487.17,3000,8.61,None
,86.104439,6.02,108,-0.8,-0.07,4977,6.52,477593,510.447,243786,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,49.58,------,209002,-0.17,510.45,3000,8.61,None
,86.104454,6.03,109,-0.62,-0.05,4629,6.47,440385,464.211,204432,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,53.28,------,207002,-0.05,464.21,3000,8.58,None
,86.104446,6.04,110,-0.71,-0.06,5162,6.92,473673,504.993,239202,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,51.91,------,211002,-0.25,504.99,3000,8.58,None
,86.104446,6.05,111,-0.71,-0.06,4438,6.41,441691,468.213,206805,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,53.23,------,206602,-0.46,468.21,3000,8.58,None
,86.104431,6.05,112,-0.89,-0.08,4393,5.91,469789,502.117,235889,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,51.9,------,207702,-0.47,502.12,3000,8.58,None
,86.104439,6.06,113,-0.8,-0.07,4820,7.04,442064,470.09,207810,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,52.53,------,214002,-0.55,470.09,3000,8.58,None
,86.104416,6.07,114,-1.06,-0.09,5072,7.05,442552,498.508,220615,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,49.53,------,211402,-0.3,498.51,3000,8.58,None
,86.104439,6.08,115,-0.8,-0.07,5091,7.42,442047,507.649,224405,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,48.76,------,208102,-0.57,507.65,3000,8.58,None
,86.104424,6.09,116,-0.97,-0.08,4547,6.1,461092,509.535,234942,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,48.11,------,209102,-0.18,509.53,3000,8.58,None
,86.104454,6.1,117,-0.62,-0.05,4774,6.36,473406,484.517,229373,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,50.84,------,212102,-0.59,484.52,3000,8.58,None
,86.104439,6.11,118,-0.8,-0.07,5178,6.71,487056,468.481,228176,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,53.31,------,212102,-0.46,468.48,3000,8.58,None
,86.104416,6.11,119,-1.06,-0.09,5385,7.15,466848,457.946,213791,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,56.2,------,208202,-0.27,457.95,3000,8.58,None
,86.104431,6.12,120,-0.89,-0.08,5230,7.33,452010,468.283,211668,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,52.78,------,207002,-0.28,468.28,3000,8.58,None
,86.104431,6.13,121,-0.89,-0.08,4898,6.38,475030,490.022,232775,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,52.1,------,209102,-0.41,490.02,3000,8.58,None
,86.104424,6.14,122,-0.97,-0.08,4743,6.31,471595,468.708,221040,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,54.08,------,208302,-0.33,468.71,3000,8.58,None
