Tolerance:,109.00 ppm,,First Scan:,1,,Last Scan:,13039,Ref. Mass:,85.101181,,,,,,,,,,,,,,,,,,,,,,,
,,,Threshold:,1,,Compound Name:,,,,,,,,,,,,,,Calibration:,,,,,,,,,,,,
,Measured Mass:,Ret. Time:,Scan Number:,Deviation [ppm]:,Deviation [mmu]:,Abs. Intensity:,Rel. Intensity:,TIC:,IT [ms]:,TIC*IT:,Elapsed scan time [ms]:,Target:,FT Resolution:,RF [V]:,Lockmass correction [ppm]:,Lockmass #1 [m/z]:,Lockmass #2 [m/z]:,Lockmass #3 [m/z]:,Number of Packets:,A,B,C,Vt,Mode,Peak Noise,Peak Flags,Peak Resolution,Peak Baseline,Ion Injection Time (ms):,Max. Ion Time (ms):,Repeller Voltage (V),CI reagent gas port:
,85.10112,6.33,97,-0.72,-0.06,27528,67.76,342470,667.959,228756,0,,120000,800,,0,0,0,6,0,0,2.12E+08,0,0,37.6,------,211702,-0.14,667.96,3000,8.6,None
,85.101128,6.34,98,-0.63,-0.05,25963,69.14,320231,654.559,209610,0,,120000,800,,0,0,0,6,0,0,2.12E+08,0,0,36.93,------,211702,-0.2,654.56,3000,8.6,None
,85.101158,6.35,99,-0.27,-0.02,25789,67.63,311377,703.126,218937,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,36.73,------,211302,0.11,703.13,3000,8.6,None
,85.101128,6.37,100,-0.63,-0.05,24877,70.97,306747,724.83,222339,0,,120000,800,,0,0,0,6,0,0,2.12E+08,0,0,33.16,------,216602,-0.43,724.83,3000,8.6,None
,85.101135,6.38,101,-0.54,-0.05,25055,67.35,313437,725.119,227279,0,,120000,800,,0,0,0,4,0,0,2.12E+08,0,0,34.62,------,213802,-0.02,725.12,3000,8.58,None
,85.10112,6.39,102,-0.72,-0.06,28015,69.75,339078,706.704,239627,0,,120000,800,,0,0,0,6,0,0,2.12E+08,0,0,35.65,------,216702,-0.17,706.7,3000,8.58,None
,85.101105,6.4,103,-0.9,-0.08,27800,68.73,332094,662.227,219922,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,38.39,------,215802,-0.22,662.23,3000,8.58,None
,85.101097,6.42,104,-0.99,-0.08,26645,68.52,325854,664.877,216653,0,,120000,800,,0,0,0,5,0,0,2.12E+08,0,0,38.63,------,212002,-0.04,664.88,3000,8.58,None
,85.10112,6.43,105,-0.72,-0.06,28681,74.3,333570,673.702,224727,0,,120000,800,,0,0,0,5,0,0,2.12E+08,0,0,36.73,------,214402,-0.21,673.7,3000,8.58,None
,85.10112,6.44,106,-0.72,-0.06,27970,74.98,319479,665.856,212727,0,,120000,800,,0,0,0,5,0,0,2.12E+08,0,0,37.8,------,215202,-0.44,665.86,3000,8.58,None
,85.101089,6.45,107,-1.08,-0.09,29913,78.37,329849,695.438,229389,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,35.41,------,213602,-0.3,695.44,3000,8.58,None
,85.101089,6.46,108,-1.08,-0.09,30923,75.41,344668,671.274,231367,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,36.94,------,217502,-0.29,671.27,3000,8.58,None
,85.101089,6.47,109,-1.08,-0.09,30683,75.95,342264,653.981,223834,0,,120000,800,,0,0,0,6,0,0,2.12E+08,0,0,38.1,------,210702,-0.2,653.98,3000,8.58,None
,85.101128,6.49,110,-0.63,-0.05,28455,76.01,321891,649.076,208932,0,,120000,800,,0,0,0,4,0,0,2.12E+08,0,0,38.5,------,212502,-0.21,649.08,3000,8.58,None
,85.101089,6.5,111,-1.08,-0.09,30351,76.38,330772,689.822,228174,0,,120000,800,,0,0,0,4,0,0,2.12E+08,0,0,37.4,------,215602,-0.02,689.82,3000,8.58,None
,85.101135,6.51,112,-0.54,-0.05,28369,77.64,326099,666.106,217217,0,,120000,800,,0,0,0,7,0,0,2.12E+08,0,0,36.54,------,211002,-0.18,666.11,3000,8.58,None
,85.101128,6.52,113,-0.63,-0.05,29043,79.21,323486,688.429,222697,0,,120000,800,,0,0,0,6,0,0,2.12E+08,0,0,36.31,------,210002,-0.41,688.43,3000,8.58,None
,85.101128,6.53,114,-0.63,-0.05,29163,78.77,325004,689.103,223961,0,,120000,800,,0,0,0,5,0,0,2.12E+08,0,0,36.62,------,216502,0.01,689.1,3000,8.58,None
,85.101097,6.55,115,-0.99,-0.08,32079,75.2,352917,693.479,244741,0,,120000,800,,0,0,0,5,0,0,2.12E+08,0,0,37.53,------,217302,-0.02,693.48,3000,8.58,None
,85.101112,6.56,116,-0.81,-0.07,31937,80.58,354319,633.018,224290,0,,120000,800,,0,0,0,7,0,0,2.12E+08,0,0,38.59,------,217202,-0.14,633.02,3000,8.61,None
,85.101135,6.57,117,-0.54,-0.05,31390,83.65,321012,635.855,204117,0,,120000,800,,0,0,0,6,0,0,2.12E+08,0,0,38.13,------,213402,-0.23,635.86,3000,8.61,None
