Tolerance:,109.00 ppm,,First Scan:,1,,Last Scan:,12805,Ref. Mass:,85.101181,,,,,,,,,,,,,,,,,,,,,,,
,,,Threshold:,1,,Compound Name:,,,,,,,,,,,,,,Calibration:,,,,,,,,,,,,
,Measured Mass:,Ret. Time:,Scan Number:,Deviation [ppm]:,Deviation [mmu]:,Abs. Intensity:,Rel. Intensity:,TIC:,IT [ms]:,TIC*IT:,Elapsed scan time [ms]:,Target:,FT Resolution:,RF [V]:,Lockmass correction [ppm]:,Lockmass #1 [m/z]:,Lockmass #2 [m/z]:,Lockmass #3 [m/z]:,Number of Packets:,A,B,C,Vt,Mode,Peak Noise,Peak Flags,Peak Resolution,Peak Baseline,Ion Injection Time (ms):,Max. Ion Time (ms):,Repeller Voltage (V),CI reagent gas port:
,85.10112,5.52,68,-0.72,-0.06,141231,100,551378,370.659,204373,0,,120000,800,,0,0,0,9,0,0,2.12E+08,0,0,66.85,------,211907,-0.3,370.66,3000,8.6,None
,85.101082,5.53,69,-1.17,-0.1,152402,100,610278,394.781,240926,0,,120000,800,,0,0,0,12,0,0,2.12E+08,0,0,66.14,------,214107,0.01,394.78,3000,8.6,None
,85.101097,5.53,70,-0.99,-0.08,146759,100,575644,363.248,209101,0,,120000,800,,0,0,0,6,0,0,2.12E+08,0,0,69.7,------,218107,0.21,363.25,3000,8.6,None
,85.101112,5.54,71,-0.81,-0.07,141331,100,546975,376.323,205839,0,,120000,800,,0,0,0,13,0,0,2.12E+08,0,0,64.92,------,215307,-0.15,376.32,3000,8.6,None
,85.101105,5.55,72,-0.9,-0.08,145237,100,563559,398.766,224728,0,,120000,800,,0,0,0,9,0,0,2.12E+08,0,0,64.8,------,214607,0.15,398.77,3000,8.6,None
,85.101097,5.55,73,-0.99,-0.08,155629,100,607554,391.984,238151,0,,120000,800,,0,0,0,14,0,0,2.12E+08,0,0,66.6,------,215107,-0.05,391.98,3000,8.6,None
,85.101074,5.56,74,-1.26,-0.11,153279,100,600237,361.56,217022,0,,120000,800,,0,0,0,12,0,0,2.12E+08,0,0,69.6,------,214707,-0.52,361.56,3000,8.6,None
,85.101112,5.57,75,-0.81,-0.07,153224,100,573840,363.984,208868,0,,120000,800,,0,0,0,12,0,0,2.12E+08,0,0,70.22,------,211707,0.18,363.98,3000,8.6,None
,85.101097,5.57,76,-0.99,-0.08,152288,100,589888,383.452,226194,0,,120000,800,,0,0,0,11,0,0,2.12E+08,0,0,66.52,------,214807,-0.87,383.45,3000,8.6,None
,85.101089,5.58,77,-1.08,-0.09,160668,100,618612,368.24,227798,0,,120000,800,,0,0,0,14,0,0,2.12E+08,0,0,65.71,------,211307,-0.13,368.24,3000,8.6,None
,85.10112,5.59,78,-0.72,-0.06,145246,100,569659,355.114,202294,0,,120000,800,,0,0,0,15,0,0,2.12E+08,0,0,69.53,------,216107,-0.71,355.11,3000,8.6,None
,85.101089,5.59,79,-1.08,-0.09,160488,100,612411,386.301,236575,0,,120000,800,,0,0,0,11,0,0,2.12E+08,0,0,66.11,------,215607,0.28,386.3,3000,8.6,None
